4035,-2.52764072744286e-06,-8.92240335085034e-06
4036,-2.50891120450867e-06,-9.24449821649592e-06
4037,-2.46258559236443e-06,-9.54284681983164e-06
4038,-2.38639559575632e-06,-9.81449024526726e-06
4039,-2.27846852487819e-06,-1.00566839306578e-05
4040,-2.13738872880259e-06,-1.02669472379333e-05
4041,-1.96225264264482e-06,-1.04431075117601e-05
4042,-1.75271573994562e-06,-1.05833371899725e-05
4043,-1.50902978739142e-06,-1.06861827990617e-05
4044,-1.23206896486089e-06,-1.07505849940088e-05
4045,-9.23343638142785e-07,-1.0775889167558e-05
4046,-5.85000849966484e-07,-1.07618465406732e-05
4047,-2.1981091993109e-07,-1.07086060332756e-05
4048,1.68860094308065e-07,-1.06166975822647e-05
4049,5.77091935612382e-07,-1.04870079032804e-05
4050,1.00046514885724e-06,-1.03207499669444e-05
4051,1.4341286140835e-06,-1.01194276658473e-05
4052,1.87287830397955e-06,-9.88479727574169e-06
4053,2.31124561523797e-06,-9.61882735806214e-06
4054,2.74359332650776e-06,-9.32365871053236e-06
4055,3.16421699669868e-06,-9.00156585233756e-06
4056,3.56744944542215e-06,-8.65492133855799e-06
4057,3.94776585863602e-06,-8.28616394743047e-06
4058,4.29988704020321e-06,-7.89777148866323e-06
4059,4.61887838391436e-06,-7.49223865867627e-06
4060,4.90024226720886e-06,-7.07206003752617e-06
4061,5.14000176106672e-06,-6.63971800067791e-06
4062,5.33477380152581e-06,-6.19767502398967e-06
4063,5.48183026621578e-06,-5.74836960765896e-06
4064,5.57914573206382e-06,-5.29421484713511e-06
4065,5.62543104512963e-06,-4.83759854553365e-06
4066,5.62015219760533e-06,-4.38088369861192e-06
4067,5.56353436826799e-06,-3.9264081917215e-06
4068,5.45655133020749e-06,-3.4764826263457e-06
4069,5.30090075422111e-06,-3.03338533625884e-06
4070,5.09896623054098e-06,-2.59935385121705e-06
4071,4.85376709027192e-06,-2.17657230799093e-06
4072,4.56889732781631e-06,-1.76715458110455e-06
4073,4.24845510526079e-06,-1.37312319425723e-06
4074,3.89696445937514e-06,-9.9638436302091e-07
4075,3.51929093290129e-06,-6.38699795257468e-07
4076,3.12055291634383e-06,-3.01656123997635e-07
4077,2.70603051702401e-06,1.33669439323729e-08
4078,2.2810737712126e-06,3.05228521560278e-07
4079,1.8510119848657e-06,5.7305713449759e-07
4080,1.42106593046423e-06,8.16278630679853e-07
4081,9.96264542694917e-07,1.03464005052096e-06
4082,5.81367644621708e-07,1.22822818983611e-06
4083,1.80796098589977e-07,1.39748173668499e-06
4084,-2.01429387748053e-07,1.54319606575384e-06
4085,-5.61739760116702e-07,1.66652002162017e-06
4086,-8.97058596742816e-07,1.76894430495204e-06
4087,-1.20483198359155e-06,1.85228138168653e-06
4088,-1.48304696237774e-06,1.91863715186014e-06
4089,-1.73023850556819e-06,1.970374928923e-06
4090,-1.94548526050826e-06,2.01007257901491e-06
4091,-2.12839459527456e-06,2.04047394032611e-06
4092,-2.27907776261301e-06,2.06443587386569e-06
4093,-2.39811626501825e-06,2.08487247876287e-06
4094,-2.48652074270497e-06,2.10469812957471e-06
4095,-2.54568390599561e-06,2.12677105414403e-06
4096,-2.57732918429239e-06,2.15383916501928e-06
4097,-2.58345685652645e-06,2.18848978466746e-06
4098,-2.56628945609657e-06,2.23310476678587e-06
4099,-2.52821820283918e-06,2.28982231778185e-06
4100,-2.47175210468337e-06,2.36050657135659e-06
4101,-2.39947119495758e-06,2.44672567484757e-06
4102,-2.31398513396285e-06,2.54973882027344e-06
4103,-2.21789811490944e-06,2.67049230911884e-06
4104,-2.11378068711487e-06,2.80962439200311e-06
4105,-2.00414875837054e-06,2.96747828708266e-06
4106,-1.89144968012597e-06,3.14412246866964e-06
4107,-1.77805497089353e-06,3.33937704354247e-06
4108,-1.66625891210438e-06,3.55284480870085e-06
4109,-1.55828197242845e-06,3.78394542073248e-06
4110,-1.45627779508553e-06,4.03195101082994e-06
4111,-1.36234232880064e-06,4.29602155523788e-06
4112,-1.2785236041471e-06,4.57523835981052e-06
4113,-1.206830656484e-06,4.86863413748908e-06
4114,-1.14924017382484e-06,5.17521834379364e-06
4115,-1.10769959801867e-06,5.49399667985844e-06
4116,-1.08412562210763e-06,5.82398396454467e-06
4117,-1.08039729397566e-06,6.1642099040602e-06
4118,-1.09834324227544e-06,6.51371763510458e-06
4119,-1.13972286933112e-06,6.87155527075697e-06
4120,-1.2062016907589e-06,7.23676102185929e-06
4121,-1.29932132661902e-06,7.60834278571903e-06
4122,-1.42046494877757e-06,7.98525337490759e-06
4123,-1.57081925041763e-06,8.36636278982071e-06
4124,-1.75133421536055e-06,8.75042910979067e-06
4125,-1.96268211899821e-06,9.13606968179413e-06
4126,-2.20521728430201e-06,9.52173431897586e-06
4127,-2.4789381438544e-06,9.90568218209994e-06
4128,-2.78345312348669e-06,1.02859639074546e-05
4129,-3.11795176899163e-06,1.06604103693489e-05
4130,-3.48118239091715e-06,1.10266292314477e-05
4131,-3.87143731185092e-06,1.13820101583394e-05
4132,-4.28654657532277e-06,1.17237392383013e-05
4133,-4.7238807256112e-06,1.20488228228849e-05
4134,-5.18036300360991e-06,1.23541206321554e-05
4135,-5.6524910354329e-06,1.26363876198519e-05
4136,-6.13636782683831e-06,1.28923237537438e-05
4137,-6.62774162605375e-06,1.31186305555657e-05
4138,-7.12205398720161e-06,1.33120729733551e-05
4139,-7.61449516196175e-06,1.34695449363529e-05
4140,-8.10006577273368e-06,1.35881367764242e-05
4141,-8.57364357943674e-06,1.36652025955836e-05
4142,-9.03005404604624e-06,1.36984256196746e-05
4143,-9.46414334271831e-06,1.36858796041997e-05
4144,-9.87085238460331e-06,1.36260844480296e-05
4145,-1.02452905079969e-05,1.35180543203487e-05
4146,-1.05828074163492e-05,1.33613368098442e-05
4147,-1.08790620901933e-05,1.31560418552271e-05
4148,-1.11300874430275e-05,1.29028595037108e-05
4149,-1.13323496158735e-05,1.26030658590612e-05
4150,-1.14828009325477e-05,1.22585169126176e-05
4151,-1.15789256812674e-05,1.18716302883655e-05
4152,-1.16187780415934e-05,1.14453552659278e-05
4153,-1.16010116344165e-05,1.09831317629357e-05
4154,-1.15249003324409e-05,1.04888392511373e-05
4155,-1.13903501254335e-05,9.96673684038921e-06
4156,-1.1197901984923e-05,9.42139598424155e-06
4157,-1.09487258141796e-05,8.85762743453766e-06
4158,-1.0644605699026e-05,8.28040419626313e-06
4159,-1.02879167919597e-05,7.69478230538541e-06
4160,-9.88159426557399e-06,7.10582127085404e-06
4161,-9.42909486147255e-06,6.51850598810204e-06
4162,-8.93435163849071e-06,5.93767184760601e-06
4163,-8.40172259022627e-06,5.36793463200998e-06
4164,-7.83593385807092e-06,4.81362662389328e-06
4165,-7.24201831358233e-06,4.27874013942356e-06
4166,-6.62525032444975e-06,3.76687946770991e-06
4167,-5.99107755243326e-06,3.28122193918518e-06
4168,-5.345050659954e-06,2.824488576823e-06
4169,-4.6927518243597e-06,2.39892450976951e-06
4170,-4.03972297457051e-06,2.00628905848458e-06
4171,-3.39139467258203e-06,1.64785514208461e-06
4172,-2.75301656051706e-06,1.32441742028872e-06
4173,-2.12959028072437e-06,1.03630837167341e-06
4174,-1.52580574998737e-06,7.8342133354228e-07
4175,-9.45981627675029e-07,5.65239392292647e-07
4176,-3.9401076060448e-07,3.80868921122722e-07
4177,1.26688685815955e-07,2.29076517183348e-07
4178,6.13215789352295e-07,1.08328094052283e-07
4179,1.06322260758151e-06,1.682893704552e-08
4180,1.47494268565296e-06,-4.74363742330937e-08
4181,1.84721205388992e-06,-8.66651341686423e-08
4182,2.17948256056182e-06,-1.03199556642986e-07
4183,2.47182751150648e-06,-9.94922866627492e-08
4184,2.72493970983808e-06,-7.8074753361252e-08
4185,2.94012210145225e-06,-4.15285206891409e-08
4186,3.11927133169161e-06,7.54042072574317e-09
4187,3.26485460246235e-06,6.65246723557934e-08
4188,3.37988028544722e-06,1.32836175873104e-07
4189,3.4678627951814e-06,2.03925238069918e-07
4190,3.53278225620501e-06,2.7729846300621e-07
4191,3.57903951298057e-06,3.50536253298641e-07
4192,3.61140703244424e-06,4.21310519867841e-07
4193,3.63497624033461e-06,4.87403163127894e-07
4194,3.65510181760563e-06,5.46725762100983e-07
4195,3.67734346611917e-06,5.97340737963319e-07
4196,3.70740563696947e-06,6.37484054625625e-07
4197,3.75107570314165e-06,6.65589293066606e-07
4198,3.81416105280549e-06,6.80312701980043e-07
4199,3.9024255814094e-06,6.80558599568304e-07
4200,4.02152606977353e-06,6.65504294855661e-07
4201,4.17694895041775e-06,6.34623525776486e-07
4202,4.37394798329358e-06,5.87707287946585e-07
4203,4.61748338210133e-06,5.24880862436785e-07
4204,4.91216295022413e-06,4.46615849915065e-07
4205,5.26218579766416e-06,3.53736085492385e-07
4206,5.67128921412949e-06,2.47416442925205e-07
4207,6.14269926604951e-06,1.29173734033829e-07
4208,6.67908566506038e-06,8.49161157624586e-10
4209,7.28252142165401e-06,-1.35417924174968e-07
4210,7.95444775056265e-06,-2.77224878371411e-07
4211,8.69564463545563e-06,-4.21948822149809e-07
4212,9.50620739201605e-06,-5.66797143891742e-07
4213,1.03855294935644e-05,-7.0886438127632e-07
4214,1.13322918457112e-05,-8.45194130807498e-07
4215,1.23444586198522e-05,-9.72844401425284e-07
4216,1.34192796833001e-05,-1.0889546541503e-06
4217,1.4553299599664e-05,-1.19081266239453e-06
4218,1.57423731191463e-05,-1.27591929141943e-06
4219,1.69816870361862e-05,-1.34204933106515e-06
4220,1.82657882616676e-05,-1.38730662044739e-06
4221,1.95886179378841e-05,-1.4101718707834e-06
4222,2.09435514146648e-05,-1.40954181415916e-06
4223,2.2323443901546e-05,-1.38475857114028e-06
4224,2.37206816098977e-05,-1.33562842659426e-06
4225,2.5127238196247e-05,-1.26242951829054e-06
4226,2.65347363092672e-05,-1.16590826428414e-06
4227,2.79345140237835e-05,-1.04726467106767e-06
4228,2.93176959119492e-05,-9.08126964623701e-07
4229,3.06752684515798e-05,-7.50516262168887e-07
4230,3.19981594027018e-05,-5.76802246846145e-07
4231,3.32773206952192e-05,-3.89651016198688e-07
4232,3.45038142642236e-05,-1.91966445189213e-07
4233,3.56689001473761e-05,1.31734652354018e-08
4234,3.67641260249772e-05,2.22583692123809e-07
4235,3.77814172431591e-05,4.33041132150819e-07
4236,3.87131662205819e-05,6.41353748894149e-07
4237,3.9552320006479e-05,8.44428310173948e-07
4238,4.02924646407669e-05,1.0393351475056e-06
4239,4.09279048732697e-05,1.22336844648418e-06
4240,4.14537377366849e-05,1.39410068109884e-06
4241,4.18659184438004e-05,1.54942993520902e-06
4242,4.21613170996692e-05,1.68761900960472e-06
4243,4.23377647884029e-05,1.8073253921934e-06
4244,4.23940877146769e-05,1.9076213706931e-06
4245,4.23301282525208e-05,1.98800379007397e-06
4246,4.21467519768757e-05,2.04839319842496e-06
4247,4.18458400227743e-05,2.08912238146187e-06
4248,4.14302664266046e-05,2.11091455288815e-06
4249,4.09038604453579e-05,2.11485173936307e-06
4250,4.02713542127623e-05,2.10233416780887e-06
4251,3.95383164639382e-05,2.07503172105249e-06
4252,3.87110734297329e-05,2.03482876647311e-06
4253,3.77966183546924e-05,1.98376387221823e-06
4254,3.68025114151281e-05,1.92396609763636e-06
4255,3.5736772092961e-05,1.85758967054707e-06
4256,3.46077662851221e-05,1.78674893678319e-06
4257,3.34240905871395e-05,1.71345548182484e-06
4258,3.21944562752578e-05,1.63955927723558e-06
4259,3.09275755187732e-05,1.5666955954679e-06
4260,2.96320522809731e-05,1.4962392675852e-06
4261,2.83162802140474e-05,1.42926763441781e-06
4262,2.69883496247532e-05,1.36653327004616e-06
4263,2.56559652907602e-05,1.30844724693447e-06
4264,2.43263765527078e-05,1.25507337593937e-06
4265,2.30063207068396e-05,1.20613350440906e-06
4266,2.17019802924826e-05,1.1610236048411e-06
4267,2.04189544238844e-05,1.11884004814238e-06
4268,1.91622438740617e-05,1.0784151417271e-06
4269,1.79362491964436e-05,1.03836073444167e-06
4270,1.67447807845592e-05,9.97118456722345e-07
4271,1.559107943576e-05,9.53014982380434e-07
4272,1.4477845714736e-05,9.04320572472471e-07
4273,1.3407276216457e-05,8.49309093892219e-07
4274,1.23811047129823e-05,7.86317695292157e-07
4275,1.14006461376485e-05,7.13804368236199e-07
4276,1.04668414130928e-05,6.30401717815268e-07
4277,9.58030126229088e-06,5.34965408613645e-07
4278,8.7413473466953e-06,4.26615932192562e-07
4279,7.95004934188627e-06,3.04772553883409e-07
4280,7.20625687547285e-06,1.69178532198709e-07
4281,6.50962559889561e-06,1.99169562566095e-08
4282,5.85963702760422e-06,-1.42583191663921e-07
4283,5.25561214569761e-06,-3.17550876370933e-07
4284,4.69671911479781e-06,-5.03886618383222e-07
4285,4.18197573717151e-06,-7.00185481970913e-07
4286,3.71024758637555e-06,-9.04768811694596e-07
4287,3.28024292406138e-06,-1.11572386149543e-06
4288,2.89050566123577e-06,-1.33095025638188e-06
4289,2.53940769191365e-06,-1.54821204770195e-06
4290,2.22514192600634e-06,-1.76519397270832e-06
4291,1.94571727932436e-06,-1.97956041133911e-06
4292,1.69895674792457e-06,-2.18901545140181e-06
4293,1.48249951078263e-06,-2.39136243090497e-06
4294,1.29380778032837e-06,-2.58456132586943e-06
4295,1.13017886776807e-06,-2.76678239554745e-06
4296,9.88762663202733e-07,-2.93645458554802e-06
4297,8.66584463240723e-07,-3.0923073225811e-06
4298,7.60572824264707e-07,-3.2334045105577e-06
4299,6.67591889461433e-07,-3.35916975309947e-06
4300,5.84477441831944e-07,-3.4694020768541e-06
4301,5.08075780858454e-07,-3.5642817063967e-06
4302,4.3528441175282e-07,-3.64436573637094e-06
4303,3.6309347486829e-07,-3.71057385004525e-06
4304,2.88626827830983e-07,-3.76416453487777e-06
4305,2.09181720728571e-07,-3.80670253381755e-06
4306,1.2226606978438e-07,-3.84001853484919e-06
4307,2.56324304064148e-08,-3.86616233032848e-06
4308,-8.26921114401497e-08,-3.88735086282517e-06
4309,-2.04380777912645e-07,-3.90591270812543e-06
4310,-3.40787176706486e-07,-3.92423062360301e-06
4311,-4.92930985886043e-07,-3.94468380872697e-06
4312,-6.61489479903508e-07,-3.9695914841337e-06
4313,-8.467950046286e-07,-4.00115929928196e-06
4314,-1.04883839442494e-06,-4.04142993166471e-06
4315,-1.26727822129603e-06,-4.09223905059932e-06
4316,-1.5014556740997e-06,-4.15517759535949e-06
4317,-1.75041478293672e-06,-4.23156107176755e-06
4318,-2.01292762753218e-06,-4.32240631495597e-06
4319,-2.28752409601081e-06,-4.42841591049221e-06
4320,-2.57252568942751e-06,-4.54997022249333e-06
4321,-2.86608279592308e-06,-4.68712675557415e-06
4322,-3.16621478560017e-06,-4.83962638558913e-06
4323,-3.47085220355811e-06,-5.00690583814207e-06
4324,-3.7778802657169e-06,-5.1881156773817e-06
4325,-4.08518279312434e-06,-5.38214299185935e-06
4326,-4.3906856595213e-06,-5.58763792799967e-06
4327,-4.69239877901081e-06,-5.80304322167428e-06
4328,-4.98845563114898e-06,-6.02662590931929e-06
4329,-5.27714931505084e-06,-6.25651045550527e-06
4330,-5.55696414709423e-06,-6.49071260654512e-06
4331,-5.82660187247056e-06,-6.72717336204528e-06
4332,-6.08500165176877e-06,-6.96379254099171e-06
4333,-6.3313531108946e-06,-7.1984614995271e-06
4334,-6.56510190491291e-06,-7.42909462873602e-06
4335,-6.7859474408506e-06,-7.65365931874263e-06
4336,-6.99383262614047e-06,-7.87020411817748e-06
4337,-7.18892575146651e-06,-8.0768848452711e-06
4338,-7.37159487103112e-06,-8.27198841984743e-06
4339,-7.54237530033676e-06,-8.45395418716033e-06
4340,-7.70193110143326e-06,-8.62139249885835e-06
4341,-7.85101165804126e-06,-8.7731003081984e-06
4342,-7.99040464817387e-06,-8.90807353115654e-06
4343,-8.12088689081361e-06,-9.02551592744474e-06
4344,-8.24317466807192e-06,-9.12484427029203e-06
4345,-8.35787519886903e-06,-9.20568960497582e-06
4346,-8.46544096019274e-06,-9.26789444609534e-06
4347,-8.56612851510976e-06,-9.31150583365033e-06
4348,-8.65996341270364e-06,-9.33676425773939e-06
4349,-8.74671257585123e-06,-9.34408856915341e-06
4350,-8.82586539204594e-06,-9.33405711478656e-06
4351,-8.89662447594731e-06,-9.30738546772963e-06
4352,-8.95790678716348e-06,-9.26490125610218e-06
4353,-9.0083554714491e-06,-9.2075167252567e-06
4354,-9.04636245754777e-06,-9.13619978761119e-06
4355,-9.07010149558694e-06,-9.05194441564062e-06
4356,-9.07757097695877e-06,-8.95574130943443e-06
4357,-9.06664554087191e-06,-8.8485498144319e-06
4358,-9.0351351600054e-06,-8.73127207236044e-06
4359,-8.98085011731782e-06,-8.60473035541849e-06
4360,-8.90167004778633e-06,-8.4696484585576e-06
4361,-8.79561503146049e-06,-8.32663790753967e-06
4362,-8.6609165953045e-06,-8.17618958362485e-06
4363,-8.49608641697572e-06,-8.01867117379336e-06
4364,-8.29998052831297e-06,-7.85433063490411e-06
4365,-8.07185689225736e-06,-7.6833056195873e-06
4366,-7.81142437435825e-06,-7.50563856095296e-06
4367,-7.51888134670039e-06,-7.32129686348419e-06
4368,-7.19494244330221e-06,-7.13019741049868e-06
4369,-6.84085232454714e-06,-6.93223438605196e-06
4370,-6.45838569434764e-06,-6.72730923227294e-06
4371,-6.04983323560009e-06,-6.5153614317902e-06
4372,-5.61797357323986e-06,-6.29639872722366e-06
4373,-5.16603182453818e-06,-6.0705253714198e-06
4374,-4.69762573695201e-06,-5.83796704615911e-06
4375,-4.21670082830854e-06,-5.59909119335704e-06
4376,-3.72745631625018e-06,-5.35442166802845e-06
4377,-3.2342639387097e-06,-5.10464684009345e-06
4378,-2.74158201162124e-06,-4.85062053321336e-06
4379,-2.25386723354469e-06,-4.59335548158518e-06
4380,-1.77548682194886e-06,-4.33400929649837e-06
4381,-1.31063354869457e-06,-4.07386324887726e-06
4382,-8.6324613275428e-07,-3.81429447712329e-06
4383,-4.3693725030908e-07,-3.55674250701592e-06
4384,-3.49311438083195e-08,-3.3026712092869e-06
4385,3.39987536394025e-07,-3.05352750992524e-06
4386,6.85512427338542e-07,-2.81069830019864e-06
4387,9.99840896873529e-07,-2.57546706285667e-06
4388,1.28168590838015e-06,-2.34897173647024e-06
4389,1.53027444349529e-06,-2.13216528323726e-06
4390,1.74533306578966e-06,-1.92578031191947e-06
4391,1.92706161982314e-06,-1.73029894474451e-06
4392,2.07609642097394e-06,-1.54592891519244e-06
4393,2.19346458886584e-06,-1.37258665416426e-06
4394,2.28053140121974e-06,-1.2098878773891e-06
4395,2.33894268922475e-06,-1.05714593924904e-06
4396,2.37056435750445e-06,-9.13377978802395e-07
4397,2.37742109263844e-06,-7.77318662443106e-07
4398,2.3616362287207e-06,-6.47441132051567e-07
4399,2.32537457448897e-06,-5.21984602956359e-07
4400,2.27078978467442e-06,-3.98987925246106e-07
4401,2.19997759092158e-06,-2.76328325126338e-07
4402,2.11493590872003e-06,-1.51764477999703e-07
4403,2.01753252061664e-06,-2.29830277629909e-08
4404,1.90948071669009e-06,1.12352347888527e-07
4405,1.7923229641525e-06,2.56550224673214e-07
4406,1.66742239082083e-06,4.11839958096386e-07
4407,1.53596161196697e-06,5.80320319237558e-07
4408,1.39894821433722e-06,7.63909093920521e-07
4409,1.25722604009714e-06,9.64294486193227e-07
4410,1.11149128977351e-06,1.1828891586081e-06
4411,9.62312387197368e-07,1.42078773744455e-06
4412,8.10152519083973e-07,1.6787286084112e-06
4413,6.55393773446533e-07,1.9570608235664e-06
4414,4.98361849301146e-07,2.25571692803834e-06
4415,3.39350388837072e-07,2.57419248970993e-06
4416,1.7864408559674e-07,2.9115330702897e-06
4417,1.65398413096572e-08,3.26632930647576e-06
4418,-1.46634626797208e-07,3.63672067060674e-06
4419,-3.10505193183542e-07,4.02040834819402e-06
4420,-4.74639078613701e-07,4.41467750392461e-06
4421,-6.38536158492313e-07,4.81642900926336e-06
4422,-8.01623913055869e-07,5.22222047723006e-06
4423,-9.63256000014292e-07,5.62831619923312e-06
4424,-1.12271433443925e-06,6.03074531315978e-06
4425,-1.27921447700204e-06,6.425367261253e-06
4426,-1.43191405983676e-06,6.80794333201248e-06
4427,-1.57992391872562e-06,7.17421283456671e-06
4428,-1.72232155018214e-06,7.51997223890035e-06
4429,-1.85816647156647e-06,7.84115544260052e-06
4430,-1.98651703098647e-06,8.13391320472912e-06
4431,-2.10644819105667e-06,8.39468972842136e-06
4432,-2.2170697965407e-06,8.62029438176675e-06
4433,-2.31754483071067e-06,8.80796662446706e-06
4434,-2.40710716936109e-06,8.95543235555299e-06
4435,-2.4850783553697e-06,9.06095011169853e-06
4436,-2.55088294104822e-06,9.12334581986292e-06
4437,-2.60406198065454e-06,9.14203513267633e-06
4438,-2.64428430143766e-06,9.11703273825827e-06
4439,-2.67135523813599e-06,9.04894842418364e-06
4440,-2.68522258212893e-06,8.93897007300853e-06
4441,-2.68597957109337e-06,8.78883415853214e-06
4442,-2.67386482614369e-06,8.60078468243581e-06
4443,-2.64925922865624e-06,8.37752182572679e-06
4444,-2.61267981552825e-06,8.12214187580921e-06
4445,-2.56477085647473e-06,7.83807021755892e-06
4446,-2.50629235700788e-06,7.5289893377707e-06
4447,-2.43810630293672e-06,7.1987638820952e-06
4448,-2.36116102378842e-06,6.85136482060027e-06
4449,-2.27647410112327e-06,6.49079472406845e-06
4450,-2.18511428148085e-06,6.12101603275774e-06
